170.586, 129.407, 5.855, 21.968 False
170.392, 129.409, 5.787, 22.001 False
170.200, 129.412, 5.730, 22.034 False
170.010, 129.414, 5.686, 22.067 False
169.820, 129.416, 5.658, 22.100 False
169.632, 129.418, 5.640, 22.133 False
169.443, 129.420, 5.627, 22.166 False
169.255, 129.422, 5.615, 22.199 False
169.067, 129.424, 5.610, 22.232 False
168.880, 129.426, 5.612, 22.265 False
168.692, 129.428, 5.619, 22.298 False
168.504, 129.430, 5.624, 22.331 False
168.315, 129.432, 5.627, 22.364 False
168.127, 129.434, 5.629, 22.397 False
167.939, 129.436, 5.630, 22.430 False
167.751, 129.438, 5.628, 22.463 False
167.564, 129.440, 5.625, 22.496 False
167.376, 129.442, 5.619, 22.529 False
167.189, 129.444, 5.610, 22.562 False
167.002, 129.445, 5.600, 22.595 False
166.815, 129.447, 5.587, 22.628 False
166.629, 129.449, 5.573, 22.661 False
166.444, 129.451, 5.556, 22.694 False
166.259, 129.453, 5.538, 22.727 False
166.075, 129.455, 5.518, 22.760 False
165.892, 129.457, 5.496, 22.793 False
165.709, 129.458, 5.471, 22.826 False
165.528, 129.460, 5.446, 22.859 False
165.347, 129.462, 5.419, 22.892 False
165.167, 129.463, 5.393, 22.925 False
164.988, 129.465, 5.368, 22.958 False
164.809, 129.467, 5.347, 22.991 False
164.632, 129.468, 5.330, 23.024 False
164.454, 129.470, 5.321, 23.057 False
164.277, 129.472, 5.321, 23.090 False
164.099, 129.473, 5.329, 23.123 False
163.920, 129.475, 5.349, 23.156 False
163.741, 129.476, 5.376, 23.189 False
163.561, 129.478, 5.410, 23.222 False
163.379, 129.480, 5.448, 23.255 False
163.196, 129.481, 5.488, 23.288 False
163.012, 129.483, 5.525, 23.321 False
162.826, 129.484, 5.559, 23.354 False
162.640, 129.486, 5.589, 23.387 False
162.453, 129.487, 5.613, 23.420 False
162.265, 129.489, 5.631, 23.453 False
162.077, 129.491, 5.644, 23.486 False
161.889, 129.492, 5.653, 23.519 False
161.700, 129.494, 5.656, 23.552 False
161.512, 129.495, 5.656, 23.585 False
161.324, 129.496, 5.652, 23.618 False
161.136, 129.498, 5.645, 23.651 False
160.948, 129.499, 5.635, 23.684 False
160.760, 129.501, 5.623, 23.717 False
160.573, 129.502, 5.609, 23.750 False
160.387, 129.504, 5.593, 23.783 False
160.201, 129.505, 5.575, 23.816 False
160.016, 129.506, 5.555, 23.849 False
159.832, 129.508, 5.534, 23.882 False
159.648, 129.509, 5.511, 23.915 False
159.465, 129.510, 5.486, 23.948 False
159.283, 129.512, 5.463, 23.981 False
159.101, 129.513, 5.441, 24.014 False
158.920, 129.514, 5.425, 24.047 False
158.740, 129.515, 5.417, 24.080 False
158.559, 129.516, 5.415, 24.113 False
158.378, 129.518, 5.425, 24.146 False
158.197, 129.519, 5.444, 24.179 False
158.014, 129.520, 5.472, 24.212 False
157.831, 129.521, 5.506, 24.245 False
157.646, 129.522, 5.545, 24.278 False
157.460, 129.523, 5.583, 24.311 False
157.272, 129.524, 5.619, 24.344 False
157.084, 129.525, 5.651, 24.377 False
156.895, 129.527, 5.677, 24.410 False
156.705, 129.528, 5.698, 24.443 False
156.514, 129.529, 5.715, 24.476 False
156.323, 129.530, 5.726, 24.509 False
156.132, 129.531, 5.732, 24.542 False
155.941, 129.532, 5.735, 24.575 False
155.750, 129.533, 5.733, 24.608 False
155.559, 129.534, 5.728, 24.641 False
155.369, 129.535, 5.718, 24.674 False
155.179, 129.536, 5.706, 24.707 False
154.989, 129.537, 5.691, 24.740 False
154.800, 129.538, 5.675, 24.773 False
154.611, 129.539, 5.656, 24.806 False
154.423, 129.540, 5.636, 24.839 False
154.236, 129.540, 5.613, 24.872 False
154.050, 129.541, 5.591, 24.905 False
153.864, 129.542, 5.568, 24.938 False
153.679, 129.543, 5.546, 24.971 False
153.495, 129.544, 5.527, 25.004 False
153.311, 129.545, 5.512, 25.037 False
153.128, 129.545, 5.504, 25.070 False
152.944, 129.545, 5.502, 25.103 False
152.760, 129.546, 5.512, 25.136 False
152.576, 129.546, 5.529, 25.169 False
152.391, 129.547, 5.559, 25.202 False
152.204, 129.547, 5.593, 25.235 False
152.016, 129.548, 5.631, 25.268 False
151.827, 129.548, 5.668, 25.301 False
151.637, 129.548, 5.704, 25.334 False
151.446, 129.549, 5.734, 25.367 False
151.254, 129.549, 5.759, 25.400 False
151.061, 129.550, 5.778, 25.433 False
150.868, 129.550, 5.792, 25.466 False
150.675, 129.551, 5.801, 25.499 False
150.482, 129.551, 5.806, 25.532 False
150.288, 129.552, 5.807, 25.565 False
150.095, 129.552, 5.803, 25.598 False
149.902, 129.553, 5.797, 25.631 False
149.709, 129.553, 5.786, 25.664 False
149.516, 129.553, 5.774, 25.697 False
149.324, 129.554, 5.756, 25.730 False
149.133, 129.554, 5.738, 25.763 False
148.943, 129.554, 5.717, 25.796 False
148.753, 129.555, 5.695, 25.829 False
148.564, 129.555, 5.671, 25.862 False
148.375, 129.555, 5.647, 25.895 False
148.188, 129.555, 5.621, 25.928 False
148.001, 129.556, 5.595, 25.961 False
147.816, 129.556, 5.570, 25.994 False
147.630, 129.556, 5.549, 26.027 False
147.446, 129.556, 5.532, 26.060 False
147.262, 129.557, 5.521, 26.093 False
147.078, 129.557, 5.519, 26.126 False
146.893, 129.557, 5.526, 26.159 False
146.709, 129.557, 5.544, 26.192 False
146.523, 129.557, 5.569, 26.225 False
146.336, 129.557, 5.604, 26.258 False
146.148, 129.557, 5.642, 26.291 False
145.958, 129.557, 5.681, 26.324 False
145.768, 129.557, 5.716, 26.357 False
145.576, 129.558, 5.747, 26.390 False
145.384, 129.558, 5.770, 26.423 False
145.191, 129.558, 5.788, 26.456 False
144.997, 129.558, 5.801, 26.489 False
144.804, 129.558, 5.809, 26.522 False
144.610, 129.558, 5.812, 26.555 False
144.416, 129.558, 5.812, 26.588 False
144.223, 129.558, 5.808, 26.621 False
144.030, 129.558, 5.801, 26.654 False
143.837, 129.558, 5.790, 26.687 False
143.644, 129.558, 5.777, 26.720 False
143.452, 129.558, 5.761, 26.753 False
143.261, 129.558, 5.740, 26.786 False
143.070, 129.558, 5.719, 26.819 False
142.880, 129.558, 5.694, 26.852 False
142.691, 129.558, 5.669, 26.885 False
142.503, 129.558, 5.644, 26.918 False
142.316, 129.558, 5.619, 26.951 False
142.129, 129.558, 5.595, 26.984 False
141.943, 129.557, 5.575, 27.017 False
141.758, 129.557, 5.559, 27.050 False
141.573, 129.557, 5.549, 27.083 False
141.388, 129.557, 5.547, 27.116 False
141.202, 129.557, 5.553, 27.149 False
141.017, 129.557, 5.570, 27.182 False
140.830, 129.557, 5.594, 27.215 False
140.642, 129.557, 5.627, 27.248 False
140.454, 129.556, 5.663, 27.281 False
140.263, 129.556, 5.703, 27.314 False
140.072, 129.556, 5.741, 27.347 False
139.879, 129.556, 5.774, 27.380 False
139.686, 129.556, 5.800, 27.413 False
139.492, 129.555, 5.820, 27.446 False
139.298, 129.555, 5.833, 27.479 False
139.103, 129.555, 5.842, 27.512 False
138.908, 129.555, 5.845, 27.545 False
138.713, 129.555, 5.844, 27.578 False
138.519, 129.554, 5.840, 27.611 False
138.324, 129.554, 5.832, 27.644 False
138.130, 129.554, 5.821, 27.677 False
137.937, 129.554, 5.807, 27.710 False
137.744, 129.553, 5.791, 27.743 False
137.551, 129.553, 5.772, 27.776 False
137.360, 129.553, 5.751, 27.809 False
137.169, 129.552, 5.726, 27.842 False
136.979, 129.552, 5.700, 27.875 False
136.790, 129.552, 5.671, 27.908 False
136.601, 129.552, 5.643, 27.941 False
136.414, 129.551, 5.616, 27.974 False
136.228, 129.551, 5.590, 28.007 False
136.042, 129.551, 5.568, 28.040 False
135.857, 129.550, 5.551, 28.073 False
135.672, 129.550, 5.540, 28.106 False
135.487, 129.550, 5.537, 28.139 False
135.302, 129.549, 5.544, 28.172 False
135.117, 129.549, 5.558, 28.205 False
134.931, 129.549, 5.583, 28.238 False
134.744, 129.548, 5.613, 28.271 False
134.555, 129.548, 5.648, 28.304 False
134.366, 129.548, 5.682, 28.337 False
134.175, 129.547, 5.710, 28.370 False
133.984, 129.547, 5.724, 28.403 False
133.794, 129.546, 5.714, 28.436 False
133.604, 129.546, 5.680, 28.469 False
133.417, 129.546, 5.625, 28.502 False
133.231, 129.545, 5.552, 28.535 False
133.049, 129.545, 5.464, 28.568 False
132.870, 129.544, 5.361, 28.601 False
132.695, 129.544, 5.245, 28.634 False
132.524, 129.544, 5.118, 28.667 False
132.358, 129.543, 4.983, 28.700 False
132.196, 129.543, 4.833, 28.733 False
132.040, 129.542, 4.674, 28.766 False
131.889, 129.542, 4.516, 28.799 False
131.743, 129.542, 4.357, 28.832 False
131.602, 129.541, 4.200, 28.865 False
131.467, 129.541, 4.044, 28.898 False
131.336, 129.540, 3.892, 28.931 False
131.211, 129.540, 3.747, 28.964 False
131.090, 129.540, 3.614, 28.997 False
130.973, 129.539, 3.482, 29.030 False
130.860, 129.539, 3.364, 29.063 False
130.751, 129.537, 3.243, 29.096 False
130.645, 129.537, 3.138, 29.129 False
130.543, 129.536, 3.026, 29.162 False
130.445, 129.536, 2.931, 29.195 False
130.349, 129.535, 2.841, 29.228 False
130.256, 129.535, 2.750, 29.261 False
130.167, 129.534, 2.660, 29.294 False
130.080, 129.534, 2.570, 29.327 False
129.996, 129.533, 2.483, 29.360 False
129.916, 129.533, 2.397, 29.393 False
129.838, 129.532, 2.313, 29.426 False
129.762, 129.532, 2.231, 29.459 False
129.690, 129.532, 2.152, 29.492 False
129.620, 129.531, 2.074, 29.525 False
129.552, 129.531, 2.000, 29.558 False
129.487, 129.531, 1.928, 29.591 False
129.425, 129.530, 1.858, 29.624 False
129.364, 129.530, 1.790, 29.657 False
129.306, 129.530, 1.725, 29.690 False
129.250, 129.529, 1.663, 29.723 False
129.196, 129.529, 1.602, 29.756 False
129.144, 129.529, 1.543, 29.789 False
129.093, 129.529, 1.487, 29.822 False
129.045, 129.528, 1.433, 29.855 False
128.998, 129.528, 1.380, 29.888 False
128.953, 129.528, 1.330, 29.921 False
128.910, 129.528, 1.281, 29.954 False
128.868, 129.527, 1.234, 29.987 False
128.828, 129.527, 1.189, 30.020 False
128.789, 129.527, 1.146, 30.053 False
128.752, 129.527, 1.104, 30.086 False
128.716, 129.527, 1.063, 30.119 False
128.682, 129.526, 1.024, 30.152 False
128.649, 129.526, 0.957, 30.185 False
128.619, 129.526, 0.885, 30.218 False
128.591, 129.526, 0.822, 30.251 False
128.565, 129.526, 0.770, 30.284 False
128.541, 129.526, 0.731, 30.317 False
128.517, 129.525, 0.708, 30.350 False
128.493, 129.525, 0.705, 30.383 False
128.469, 129.525, 0.719, 30.416 False
128.441, 129.525, 0.845, 30.449 False
128.411, 129.525, 0.893, 30.482 False
128.379, 129.525, 0.929, 30.515 False
128.346, 129.525, 1.000, 30.548 False
128.310, 129.524, 1.080, 30.581 False
128.273, 129.524, 1.117, 30.614 False
128.234, 129.524, 1.179, 30.647 False
128.191, 129.524, 1.271, 30.680 False
128.145, 129.524, 1.412, 30.713 False
128.093, 129.524, 1.579, 30.746 False
128.035, 129.523, 1.741, 30.779 False
127.972, 129.523, 1.881, 30.812 False
127.905, 129.523, 2.016, 30.845 False
127.834, 129.522, 2.153, 30.878 False
127.758, 129.522, 2.297, 30.911 False
127.677, 129.522, 2.446, 30.944 False
127.591, 129.521, 2.598, 30.977 False
127.500, 129.521, 2.752, 31.010 False
127.404, 129.520, 2.909, 31.043 False
127.303, 129.520, 3.067, 31.076 False
127.196, 129.520, 3.227, 31.109 False
127.084, 129.519, 3.386, 31.142 False
126.967, 129.519, 3.546, 31.175 False
126.845, 129.518, 3.706, 31.208 False
126.717, 129.518, 3.866, 31.241 False
126.584, 129.517, 4.025, 31.274 False
126.445, 129.516, 4.184, 31.307 False
126.302, 129.516, 4.341, 31.340 False
126.153, 129.515, 4.497, 31.373 False
125.999, 129.515, 4.647, 31.406 False
125.841, 129.514, 4.789, 31.439 False
125.678, 129.513, 4.921, 31.472 False
125.511, 129.513, 5.041, 31.505 False
125.340, 129.512, 5.150, 31.538 False
125.167, 129.511, 5.245, 31.571 False
124.990, 129.510, 5.326, 31.604 False
124.811, 129.510, 5.395, 31.637 False
124.631, 129.509, 5.452, 31.670 False
124.448, 129.508, 5.499, 31.703 False
124.265, 129.508, 5.536, 31.736 False
124.080, 129.507, 5.566, 31.769 False
123.895, 129.506, 5.587, 31.802 False
123.709, 129.506, 5.597, 31.835 False
123.523, 129.505, 5.594, 31.868 False
123.337, 129.504, 5.590, 31.901 False
123.152, 129.504, 5.587, 31.934 False
122.966, 129.503, 5.588, 31.967 False
122.780, 129.502, 5.590, 32.000 False
122.594, 129.502, 5.594, 32.033 False
122.408, 129.501, 5.596, 32.066 False
122.222, 129.501, 5.598, 32.099 False
122.035, 129.501, 5.598, 32.132 False
121.849, 129.501, 5.597, 32.165 False
121.663, 129.500, 5.592, 32.198 False
121.477, 129.500, 5.587, 32.231 False
121.291, 129.499, 5.579, 32.264 False
121.105, 129.499, 5.570, 32.297 False
120.920, 129.499, 5.558, 32.330 False
120.735, 129.498, 5.546, 32.363 False
120.551, 129.498, 5.530, 32.396 False
120.367, 129.497, 5.515, 32.429 False
120.184, 129.497, 5.497, 32.462 False
120.001, 129.497, 5.479, 32.495 False
119.819, 129.496, 5.458, 32.528 False
119.638, 129.496, 5.438, 32.561 False
119.457, 129.495, 5.416, 32.594 False
119.277, 129.495, 5.393, 32.627 False
119.098, 129.495, 5.369, 32.660 False
118.920, 129.494, 5.345, 32.693 False
118.743, 129.494, 5.319, 32.726 False
118.566, 129.494, 5.294, 32.759 False
118.390, 129.493, 5.266, 32.792 False
118.216, 129.493, 5.240, 32.825 False
118.042, 129.493, 5.212, 32.858 False
117.869, 129.492, 5.184, 32.891 False
117.697, 129.492, 5.155, 32.924 False
117.526, 129.492, 5.127, 32.957 False
117.356, 129.492, 5.097, 32.990 False
117.186, 129.491, 5.069, 33.023 False
117.018, 129.491, 5.039, 33.056 False
116.851, 129.491, 5.010, 33.089 False
116.685, 129.491, 4.992, 33.122 False
116.518, 129.490, 4.993, 33.155 False
116.352, 129.490, 4.982, 33.188 False
116.186, 129.490, 4.961, 33.221 False
116.021, 129.490, 4.932, 33.254 False
115.858, 129.489, 4.900, 33.287 False
115.695, 129.489, 4.867, 33.320 False
115.534, 129.489, 4.835, 33.353 False
115.374, 129.489, 4.802, 33.386 False
115.215, 129.489, 4.771, 33.419 False
115.056, 129.488, 4.738, 33.452 False
114.899, 129.488, 4.707, 33.485 False
114.743, 129.488, 4.675, 33.518 False
114.588, 129.488, 4.644, 33.551 False
114.434, 129.488, 4.611, 33.584 False
114.281, 129.488, 4.581, 33.617 False
114.130, 129.487, 4.545, 33.650 False
113.979, 129.487, 4.504, 33.683 False
113.830, 129.487, 4.457, 33.716 False
113.683, 129.487, 4.400, 33.749 False
113.538, 129.487, 4.349, 33.782 False
113.394, 129.487, 4.307, 33.815 False
113.252, 129.487, 4.261, 33.848 False
113.112, 129.487, 4.207, 33.881 False
112.973, 129.487, 4.151, 33.914 False
112.836, 129.487, 4.091, 33.947 False
112.701, 129.487, 4.039, 33.980 False
112.568, 129.488, 3.998, 34.013 False
112.436, 129.488, 3.952, 34.046 False
112.305, 129.488, 3.899, 34.079 False
112.177, 129.488, 3.842, 34.112 False
112.050, 129.488, 3.784, 34.145 False
111.926, 129.488, 3.726, 34.178 False
111.803, 129.488, 3.668, 34.211 False
111.682, 129.488, 3.617, 34.244 False
111.562, 129.488, 3.577, 34.277 False
111.444, 129.488, 3.531, 34.310 False
111.328, 129.488, 3.480, 34.343 False
111.213, 129.488, 3.426, 34.376 False
111.101, 129.488, 3.370, 34.409 False
110.990, 129.488, 3.315, 34.442 False
110.881, 129.488, 3.259, 34.475 False
110.773, 129.488, 3.203, 34.508 False
110.668, 129.488, 3.148, 34.541 False
110.564, 129.488, 3.094, 34.574 False
110.463, 129.488, 3.038, 34.607 False
110.363, 129.488, 2.984, 34.640 False
110.265, 129.488, 2.928, 34.673 False
110.169, 129.489, 2.874, 34.706 False
110.074, 129.489, 2.820, 34.739 False
109.981, 129.489, 2.767, 34.772 False
109.891, 129.489, 2.713, 34.805 False
109.801, 129.489, 2.659, 34.838 False
109.714, 129.489, 2.605, 34.871 False
109.629, 129.489, 2.552, 34.904 False
109.545, 129.489, 2.499, 34.937 False
109.463, 129.490, 2.445, 34.970 False
109.383, 129.490, 2.394, 35.003 False
109.304, 129.490, 2.352, 35.036 False
109.227, 129.490, 2.283, 35.069 False
109.153, 129.490, 2.218, 35.102 False
109.080, 129.490, 2.163, 35.135 False
109.010, 129.490, 2.117, 35.168 False
108.941, 129.490, 2.053, 35.201 False
108.874, 129.490, 1.992, 35.234 False
108.809, 129.490, 1.936, 35.267 False
108.746, 129.490, 1.881, 35.300 False
108.684, 129.490, 1.828, 35.333 False
108.624, 129.490, 1.794, 35.366 False
108.565, 129.490, 1.751, 35.399 False
108.508, 129.490, 1.704, 35.432 False
108.452, 129.490, 1.655, 35.465 False
108.398, 129.490, 1.605, 35.498 False
108.346, 129.490, 1.554, 35.531 False
108.296, 129.490, 1.504, 35.564 False
108.247, 129.490, 1.453, 35.597 False
108.199, 129.490, 1.404, 35.630 False
108.154, 129.490, 1.355, 35.663 False
108.110, 129.490, 1.308, 35.696 False
108.067, 129.490, 1.262, 35.729 False
108.026, 129.490, 1.217, 35.762 False
107.987, 129.490, 1.173, 35.795 False
107.949, 129.490, 1.131, 35.828 False
107.912, 129.490, 1.090, 35.861 False
107.877, 129.489, 1.049, 35.894 False
107.843, 129.489, 1.011, 35.927 False
107.810, 129.489, 0.975, 35.960 False
107.778, 129.489, 0.939, 35.993 False
107.747, 129.489, 0.905, 36.026 False
107.718, 129.489, 0.872, 36.059 False
107.690, 129.489, 0.840, 36.092 False
107.662, 129.489, 0.809, 36.125 False
107.636, 129.489, 0.780, 36.158 False
107.611, 129.489, 0.751, 36.191 False
107.586, 129.489, 0.724, 36.224 False
107.563, 129.489, 0.697, 36.257 False
107.540, 129.489, 0.672, 36.290 False
107.518, 129.489, 0.647, 36.323 False
107.497, 129.490, 0.622, 36.356 False
107.477, 129.490, 0.600, 36.389 False
107.457, 129.490, 0.578, 36.422 False
107.438, 129.490, 0.557, 36.455 False
107.420, 129.489, 0.535, 36.488 False
107.403, 129.489, 0.516, 36.521 False
107.386, 129.489, 0.497, 36.554 False
107.370, 129.489, 0.479, 36.587 False
107.354, 129.489, 0.462, 36.620 False
107.339, 129.489, 0.445, 36.653 False
107.325, 129.489, 0.428, 36.686 False
107.311, 129.489, 0.413, 36.719 False
107.297, 129.489, 0.398, 36.752 False
107.284, 129.489, 0.383, 36.785 False
107.272, 129.490, 0.368, 36.818 False
107.260, 129.490, 0.355, 36.851 False
107.248, 129.490, 0.342, 36.884 False
107.237, 129.490, 0.330, 36.917 False
107.226, 129.490, 0.318, 36.950 False
107.216, 129.490, 0.306, 36.983 False
107.206, 129.490, 0.295, 37.016 False
107.197, 129.490, 0.284, 37.049 False
107.187, 129.490, 0.274, 37.082 False
107.178, 129.490, 0.264, 37.115 False
107.170, 129.490, 0.254, 37.148 False
107.161, 129.490, 0.245, 37.181 False
107.153, 129.490, 0.236, 37.214 False
107.146, 129.490, 0.227, 37.247 False
107.138, 129.490, 0.218, 37.280 False
107.131, 129.490, 0.210, 37.313 False
107.124, 129.490, 0.203, 37.346 False
107.118, 129.490, 0.195, 37.379 False
107.111, 129.490, 0.188, 37.412 False
107.105, 129.490, 0.181, 37.445 False
107.099, 129.490, 0.175, 37.478 False
107.094, 129.490, 0.168, 37.511 False
107.088, 129.490, 0.162, 37.544 False
107.083, 129.490, 0.156, 37.577 False
107.078, 129.490, 0.151, 37.610 False
107.073, 129.490, 0.145, 37.643 False
107.068, 129.490, 0.140, 37.676 False
107.064, 129.490, 0.135, 37.709 False
107.059, 129.490, 0.130, 37.742 False
107.055, 129.490, 0.125, 37.775 False
107.051, 129.490, 0.120, 37.808 False
107.047, 129.490, 0.116, 37.841 False
107.043, 129.490, 0.112, 37.874 False
107.040, 129.490, 0.108, 37.907 False
107.036, 129.490, 0.104, 37.940 False
107.033, 129.490, 0.100, 37.973 False
107.029, 129.490, 0.096, 38.006 False
107.026, 129.490, 0.092, 38.039 False
107.023, 129.489, 0.088, 38.072 False
107.021, 129.489, 0.085, 38.105 False
107.018, 129.489, 0.082, 38.138 False
107.015, 129.489, 0.079, 38.171 False
107.012, 129.489, 0.077, 38.204 False
107.010, 129.489, 0.074, 38.237 False
107.008, 129.489, 0.071, 38.270 False
107.005, 129.489, 0.069, 38.303 False
107.003, 129.489, 0.066, 38.336 False
107.002, 129.489, 0.007, 38.369 False
107.002, 129.489, -0.004, 38.402 False
107.001, 129.489, -0.003, 38.435 False
107.001, 129.489, 0.018, 38.468 False
107.000, 129.489, 0.026, 38.501 False
106.999, 129.489, 0.031, 38.534 False
106.997, 129.489, 0.035, 38.567 False
106.996, 129.489, 0.037, 38.600 False
106.995, 129.489, 0.039, 38.633 False
106.993, 129.489, 0.039, 38.666 False
106.992, 129.489, 0.040, 38.699 False
106.991, 129.489, 0.039, 38.732 False
106.989, 129.489, 0.039, 38.765 False
106.988, 129.489, 0.038, 38.798 False
106.987, 129.489, 0.038, 38.831 False
106.986, 129.489, 0.037, 38.864 False
106.984, 129.489, 0.036, 38.897 False
106.983, 129.489, 0.035, 38.930 False
106.982, 129.489, 0.034, 38.963 False
106.981, 129.489, 0.033, 38.996 False
106.980, 129.489, 0.032, 39.029 False
106.979, 129.489, 0.030, 39.062 False
106.978, 129.489, 0.029, 39.095 False
106.978, 129.489, 0.007, 39.128 False
106.978, 129.489, 0.008, 39.161 False
106.978, 129.489, 0.008, 39.194 False
106.978, 129.489, 0.009, 39.227 False
106.978, 129.489, 0.009, 39.260 False
106.978, 129.489, 0.011, 39.293 False
106.977, 129.489, 0.012, 39.326 False
106.977, 129.489, 0.015, 39.359 False
106.977, 129.489, 0.019, 39.392 False
106.977, 129.489, 0.022, 39.425 False
106.976, 129.490, 0.029, 39.458 False
106.976, 129.490, 0.031, 39.491 False
106.975, 129.491, 0.044, 39.524 False
106.974, 129.491, 0.035, 39.557 False
106.973, 129.492, 0.045, 39.590 False
106.972, 129.493, 0.040, 39.623 False
106.969, 129.495, 0.099, 39.656 False
106.965, 129.498, 0.118, 39.689 False
106.961, 129.501, 0.128, 39.722 False
106.957, 129.504, 0.112, 39.755 False
106.952, 129.507, 0.155, 39.788 False
106.946, 129.512, 0.198, 39.821 False
106.939, 129.517, 0.197, 39.854 False
106.931, 129.523, 0.239, 39.887 False
106.922, 129.529, 0.262, 39.920 False
106.912, 129.536, 0.318, 39.953 False
106.900, 129.543, 0.379, 39.986 False
106.885, 129.550, 0.463, 40.019 False
106.867, 129.557, 0.535, 40.052 False
106.848, 129.564, 0.599, 40.085 False
106.828, 129.570, 0.590, 40.118 False
106.808, 129.576, 0.612, 40.151 False
106.788, 129.582, 0.634, 40.184 False
106.764, 129.588, 0.721, 40.217 False
106.740, 129.595, 0.733, 40.250 False
106.713, 129.601, 0.827, 40.283 False
106.685, 129.608, 0.869, 40.316 False
106.655, 129.614, 0.923, 40.349 False
106.625, 129.621, 0.965, 40.382 False
106.592, 129.627, 1.022, 40.415 False
106.557, 129.634, 1.056, 40.448 False
106.522, 129.641, 1.110, 40.481 False
106.485, 129.648, 1.123, 40.514 False
106.448, 129.655, 1.146, 40.547 False
106.409, 129.662, 1.172, 40.580 False
106.370, 129.669, 1.214, 40.613 False
106.329, 129.677, 1.255, 40.646 False
106.286, 129.684, 1.304, 40.679 False
106.242, 129.691, 1.348, 40.712 False
106.197, 129.699, 1.396, 40.745 False
106.150, 129.707, 1.439, 40.778 False
106.101, 129.715, 1.484, 40.811 False
106.051, 129.721, 1.530, 40.844 False
105.999, 129.727, 1.573, 40.877 False
105.946, 129.734, 1.613, 40.910 False
105.892, 129.741, 1.654, 40.943 False
105.836, 129.747, 1.693, 40.976 False
105.779, 129.754, 1.734, 41.009 False
105.720, 129.761, 1.775, 41.042 False
105.661, 129.768, 1.817, 41.075 False
105.599, 129.775, 1.857, 41.108 False
105.537, 129.782, 1.897, 41.141 False
105.473, 129.789, 1.936, 41.174 False
105.408, 129.796, 1.976, 41.207 False
105.342, 129.804, 2.015, 41.240 False
105.274, 129.811, 2.054, 41.273 False
105.205, 129.819, 2.092, 41.306 False
105.135, 129.827, 2.125, 41.339 False
105.064, 129.835, 2.152, 41.372 False
104.992, 129.843, 2.175, 41.405 False
104.920, 129.851, 2.196, 41.438 False
104.847, 129.859, 2.215, 41.471 False
104.773, 129.867, 2.233, 41.504 False
104.699, 129.876, 2.250, 41.537 False
104.624, 129.884, 2.266, 41.570 False
104.549, 129.892, 2.281, 41.603 False
104.473, 129.900, 2.294, 41.636 False
104.396, 129.909, 2.307, 41.669 False
104.320, 129.917, 2.319, 41.702 False
104.243, 129.925, 2.330, 41.735 False
104.165, 129.933, 2.340, 41.768 False
104.088, 129.941, 2.350, 41.801 False
104.010, 129.948, 2.358, 41.834 False
103.931, 129.956, 2.368, 41.867 False
103.852, 129.963, 2.375, 41.900 False
103.773, 129.969, 2.383, 41.933 False
103.694, 129.973, 2.384, 41.966 False
103.615, 129.977, 2.392, 41.999 False
103.535, 129.980, 2.397, 42.032 False
103.454, 129.983, 2.407, 42.065 False
103.374, 129.985, 2.410, 42.098 False
103.294, 129.988, 2.418, 42.131 False
103.213, 129.989, 2.420, 42.164 False
103.132, 129.990, 2.427, 42.197 False
103.051, 129.990, 2.429, 42.230 False
102.970, 129.990, 2.435, 42.263 False
102.888, 129.992, 2.444, 42.296 False
102.807, 129.994, 2.449, 42.329 False
102.725, 129.996, 2.450, 42.362 False
102.643, 129.998, 2.453, 42.395 False
102.561, 129.999, 2.455, 42.428 False
102.479, 130.000, 2.459, 42.461 False
102.397, 130.000, 2.460, 42.494 False
102.315, 130.001, 2.464, 42.527 False
102.233, 129.999, 2.458, 42.560 False
102.151, 129.995, 2.456, 42.593 False
102.069, 129.990, 2.458, 42.626 False
101.987, 129.985, 2.464, 42.659 False
101.905, 129.979, 2.461, 42.692 False
101.823, 129.973, 2.470, 42.725 False
101.740, 129.965, 2.466, 42.758 False
101.658, 129.958, 2.474, 42.791 False
101.576, 129.950, 2.469, 42.824 False
101.493, 129.941, 2.477, 42.857 False
101.411, 129.931, 2.472, 42.890 False
101.329, 129.922, 2.480, 42.923 False
101.247, 129.911, 2.475, 42.956 False
101.165, 129.900, 2.482, 42.989 False
101.082, 129.888, 2.477, 43.022 False
101.000, 129.876, 2.485, 43.055 False
100.918, 129.862, 2.479, 43.088 False
100.836, 129.849, 2.487, 43.121 False
100.754, 129.835, 2.480, 43.154 False
100.672, 129.820, 2.488, 43.187 False
100.591, 129.804, 2.482, 43.220 False
100.509, 129.789, 2.490, 43.253 False
100.427, 129.775, 2.499, 43.286 False
100.344, 129.762, 2.503, 43.319 False
100.262, 129.747, 2.497, 43.352 False
100.180, 129.733, 2.499, 43.385 False
100.098, 129.717, 2.495, 43.418 False
100.016, 129.702, 2.498, 43.451 False
99.934, 129.685, 2.489, 43.484 False
99.854, 129.665, 2.477, 43.517 False
99.774, 129.643, 2.470, 43.550 False
99.693, 129.621, 2.486, 43.583 False
99.613, 129.598, 2.479, 43.616 False
99.533, 129.574, 2.490, 43.649 False
99.454, 129.549, 2.482, 43.682 False
99.374, 129.524, 2.486, 43.715 False
99.295, 129.496, 2.476, 43.748 False
99.216, 129.469, 2.489, 43.781 False
99.138, 129.440, 2.480, 43.814 False
99.060, 129.412, 2.492, 43.847 False
98.982, 129.381, 2.482, 43.880 False
98.904, 129.351, 2.493, 43.913 False
